"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","lgt_get_byte_2_21",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","sics_number_codes_2_17",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","iso_number_codes_2_02",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_17",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","iso_op_3_05",""
"passed","Wed Mar 17 22:49:01 UTC 2021","Wed Mar 17 22:49:01 UTC 2021","0","","syntax/atoms/tests.lgt::tests","","tests","","lgt_atom_11",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","0","","syntax/operators/tests.lgt::tests","","tests","","lgt_operators_30",""
"passed","Wed Mar 17 22:46:17 UTC 2021","Wed Mar 17 22:46:17 UTC 2021","0","","predicates/msort_2/tests.lgt::tests","","tests","","lgt_msort_2_02",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","1","","predicates/write_term_3/tests.lgt::tests","","tests","","iso_write_term_3_04",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_51",""
"passed","Wed Mar 17 22:43:46 UTC 2021","Wed Mar 17 22:43:46 UTC 2021","0","","predicates/atom_chars_2/tests.lgt::tests","","tests","","iso_atom_chars_2_04",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","lgt_close_2_17",""
"passed","Wed Mar 17 22:42:43 UTC 2021","Wed Mar 17 22:42:43 UTC 2021","0","","functions/sign_1/tests.lgt::tests","","tests","","sign_1_float_01",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","iso_abolish_1_05",""
"passed","Wed Mar 17 22:42:05 UTC 2021","Wed Mar 17 22:42:05 UTC 2021","0","","functions/log10_1/tests.lgt::tests","","tests","","lgt_log10_1_08",""
"passed","Wed Mar 17 22:48:45 UTC 2021","Wed Mar 17 22:48:45 UTC 2021","0","","predicates/unify_with_occurs_check_2/tests.lgt::tests","","tests","","iso_unify_with_occurs_check_2_07",""
"passed","Wed Mar 17 22:40:31 UTC 2021","Wed Mar 17 22:40:31 UTC 2021","0","","functions/acosh_1/tests.lgt::tests","","tests","","lgt_acosh_1_06",""
"passed","Wed Mar 17 22:47:43 UTC 2021","Wed Mar 17 22:47:43 UTC 2021","0","","predicates/retract_1/tests.lgt::tests","","tests","","iso_retract_1_09",""
"passed","Wed Mar 17 22:45:37 UTC 2021","Wed Mar 17 22:45:37 UTC 2021","0","","predicates/functor_3/tests.lgt::tests","","tests","","iso_functor_3_13",""
"passed","Wed Mar 17 22:41:49 UTC 2021","Wed Mar 17 22:41:49 UTC 2021","0","","functions/float_integer_part_1/tests.lgt::tests","","tests","","lgt_float_integer_part_1_04",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","lgt_number_20",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","iso_term_comparison_08",""
"passed","Wed Mar 17 22:41:02 UTC 2021","Wed Mar 17 22:41:02 UTC 2021","0","","functions/bitwise_left_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_left_shift_2_12",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","iso_univ_2_02",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","eddbali_abolish_1_13",""
"passed","Wed Mar 17 22:47:04 UTC 2021","Wed Mar 17 22:47:04 UTC 2021","1","","predicates/peek_byte_2/tests.lgt::tests","","tests","","lgt_peek_byte_2_17",""
"passed","Wed Mar 17 22:41:57 UTC 2021","Wed Mar 17 22:41:57 UTC 2021","0","","functions/gcd_2/tests.lgt::tests","","tests","","gcd_2_10",""
"passed","Wed Mar 17 22:40:50 UTC 2021","Wed Mar 17 22:40:50 UTC 2021","0","","functions/atanh_1/tests.lgt::tests","","tests","","lgt_atanh_1_05",""
"passed","Wed Mar 17 22:40:58 UTC 2021","Wed Mar 17 22:40:58 UTC 2021","0","","functions/bitwise_complement_1/tests.lgt::tests","","tests","","iso_bitwise_complement_1_02",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","sics_close_1_02",""
"passed","Wed Mar 17 22:49:09 UTC 2021","Wed Mar 17 22:49:09 UTC 2021","1","","syntax/double_quoted_terms/tests.lgt::tests","","tests","","iso_double_quoted_term_01",""
"passed","Wed Mar 17 22:40:03 UTC 2021","Wed Mar 17 22:40:03 UTC 2021","0","","control/if_then_2/tests.lgt::tests","","tests","","lgt_if_then_2_07",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","lgt_close_2_02",""
"passed","Wed Mar 17 22:44:14 UTC 2021","Wed Mar 17 22:44:14 UTC 2021","0","","predicates/call_N/tests.lgt::tests","","tests","","iso_call_N_03",""
"passed","Wed Mar 17 22:42:36 UTC 2021","Wed Mar 17 22:42:36 UTC 2021","0","","functions/rem_2/tests.lgt::tests","","tests","","lgt_rem_2_09",""
"passed","Wed Mar 17 22:46:17 UTC 2021","Wed Mar 17 22:46:17 UTC 2021","0","","predicates/msort_2/tests.lgt::tests","","tests","","lgt_msort_2_09",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_05",""
"passed","Wed Mar 17 22:45:02 UTC 2021","Wed Mar 17 22:45:02 UTC 2021","0","","predicates/current_prolog_flag_2/tests.lgt::tests","","tests","","commons_current_prolog_flag_2_16",""
"passed","Wed Mar 17 22:44:14 UTC 2021","Wed Mar 17 22:44:14 UTC 2021","0","","predicates/call_N/tests.lgt::tests","","tests","","lgt_call_N_20",""
"passed","Wed Mar 17 22:46:40 UTC 2021","Wed Mar 17 22:46:40 UTC 2021","0","","predicates/number_chars_2/tests.lgt::tests","","tests","","sics_number_chars_2_18",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","iso_op_3_17",""
"passed","Wed Mar 17 22:45:37 UTC 2021","Wed Mar 17 22:45:37 UTC 2021","0","","predicates/functor_3/tests.lgt::tests","","tests","","iso_functor_3_12",""
"passed","Wed Mar 17 22:48:37 UTC 2021","Wed Mar 17 22:48:37 UTC 2021","0","","predicates/term_variables_2/tests.lgt::tests","","tests","","iso_term_variables_2_03",""
"passed","Wed Mar 17 22:46:40 UTC 2021","Wed Mar 17 22:46:40 UTC 2021","0","","predicates/number_chars_2/tests.lgt::tests","","tests","","iso_number_chars_2_12",""
"skipped","Wed Mar 17 22:40:58 UTC 2021","Wed Mar 17 22:40:58 UTC 2021","0","","functions/bitwise_complement_1/tests.lgt::tests","","tests","","iso_bitwise_complement_1_03",""
"passed","Wed Mar 17 22:46:09 UTC 2021","Wed Mar 17 22:46:09 UTC 2021","0","","predicates/keysort_2/tests.lgt::tests","","tests","","eclipse_keysort_2_08",""
"passed","Wed Mar 17 22:43:43 UTC 2021","Wed Mar 17 22:43:43 UTC 2021","0","","predicates/atom_1/tests.lgt::tests","","tests","","iso_atom_1_05",""
"passed","Wed Mar 17 22:44:38 UTC 2021","Wed Mar 17 22:44:38 UTC 2021","0","","predicates/compound_1/tests.lgt::tests","","tests","","iso_compound_1_04",""
"passed","Wed Mar 17 22:44:06 UTC 2021","Wed Mar 17 22:44:06 UTC 2021","0","","predicates/bagof_3/tests.lgt::tests","","tests","","lgt_bagof_3_17",""
"passed","Wed Mar 17 22:47:58 UTC 2021","Wed Mar 17 22:47:58 UTC 2021","0","","predicates/set_prolog_flag_2/tests.lgt::tests","","tests","","iso_set_prolog_flag_2_05",""
"passed","Wed Mar 17 22:45:33 UTC 2021","Wed Mar 17 22:45:33 UTC 2021","2","","predicates/format_3/tests.lgt::tests","","tests","","lgt_format_3_code_n",""
"passed","Wed Mar 17 22:40:03 UTC 2021","Wed Mar 17 22:40:03 UTC 2021","0","","control/if_then_2/tests.lgt::tests","","tests","","iso_if_then_2_03",""
"passed","Wed Mar 17 22:45:37 UTC 2021","Wed Mar 17 22:45:37 UTC 2021","0","","predicates/functor_3/tests.lgt::tests","","tests","","iso_functor_3_09",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_06",""
"passed","Wed Mar 17 22:46:13 UTC 2021","Wed Mar 17 22:46:13 UTC 2021","0","","predicates/length_2/tests.lgt::tests","","tests","","commons_length_2_03",""
"passed","Wed Mar 17 22:41:53 UTC 2021","Wed Mar 17 22:41:53 UTC 2021","0","","functions/floor_1/tests.lgt::tests","","tests","","lgt_floor_1_07",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_13",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","0","","syntax/operators/tests.lgt::tests","","tests","","lgt_operators_37",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","iso_term_comparison_19",""
"passed","Wed Mar 17 22:45:29 UTC 2021","Wed Mar 17 22:45:29 UTC 2021","1","","predicates/format_2/tests.lgt::tests","","tests","","lgt_format_2_quoted",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","lgt_number_23",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","iso_setof_3_17",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_10",""
"passed","Wed Mar 17 22:42:32 UTC 2021","Wed Mar 17 22:42:32 UTC 2021","0","","functions/power_2/tests.lgt::tests","","tests","","iso_power_2_13",""
"passed","Wed Mar 17 22:41:18 UTC 2021","Wed Mar 17 22:41:18 UTC 2021","0","","functions/cos_1/tests.lgt::tests","","tests","","iso_cos_1_04",""
"passed","Wed Mar 17 22:40:43 UTC 2021","Wed Mar 17 22:40:43 UTC 2021","0","","functions/atan2_2/tests.lgt::tests","","tests","","lgt_atan2_2_05",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","sics_put_byte_2_06",""
"passed","Wed Mar 17 22:42:39 UTC 2021","Wed Mar 17 22:42:39 UTC 2021","0","","functions/round_1/tests.lgt::tests","","tests","","lgt_round_1_11",""
"passed","Wed Mar 17 22:47:07 UTC 2021","Wed Mar 17 22:47:07 UTC 2021","1","","predicates/peek_char_2/tests.lgt::tests","","tests","","lgt_peek_char_2_18",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_33",""
"passed","Wed Mar 17 22:40:35 UTC 2021","Wed Mar 17 22:40:35 UTC 2021","0","","functions/asin_1/tests.lgt::tests","","tests","","iso_asin_1_02",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","iso_call_1_02",""
"passed","Wed Mar 17 22:43:23 UTC 2021","Wed Mar 17 22:43:23 UTC 2021","0","","predicates/arg_3/tests.lgt::tests","","tests","","iso_arg_3_07",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","iso_call_1_03",""
"passed","Wed Mar 17 22:41:26 UTC 2021","Wed Mar 17 22:41:26 UTC 2021","0","","functions/div_2/tests.lgt::tests","","tests","","lgt_div_2_03",""
"passed","Wed Mar 17 22:43:54 UTC 2021","Wed Mar 17 22:43:54 UTC 2021","0","","predicates/atom_concat_3/tests.lgt::tests","","tests","","iso_atom_concat_3_02",""
"passed","Wed Mar 17 22:46:24 UTC 2021","Wed Mar 17 22:46:24 UTC 2021","0","","predicates/nonvar_1/tests.lgt::tests","","tests","","iso_nonvar_1_04",""
"passed","Wed Mar 17 22:48:10 UTC 2021","Wed Mar 17 22:48:10 UTC 2021","0","","predicates/setup_call_cleanup_3/tests.lgt::tests","","tests","","swi_setup_call_cleanup_3_02",""
"failed","Wed Mar 17 22:40:15 UTC 2021","Wed Mar 17 22:40:15 UTC 2021","0","","control/throw_1/tests.lgt::tests","","tests","","lgt_throw_1_1",""
"passed","Wed Mar 17 22:39:44 UTC 2021","Wed Mar 17 22:39:44 UTC 2021","0","","control/cut_0/tests.lgt::tests","","tests","","eclipse_cut_0_19",""
"passed","Wed Mar 17 22:48:45 UTC 2021","Wed Mar 17 22:48:45 UTC 2021","0","","predicates/unify_with_occurs_check_2/tests.lgt::tests","","tests","","iso_unify_with_occurs_check_2_16",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","iso_call_1_06",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","iso_op_3_01",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","lgt_univ_2_19",""
"passed","Wed Mar 17 22:45:45 UTC 2021","Wed Mar 17 22:45:45 UTC 2021","0","","predicates/get_char_2/tests.lgt::tests","","tests","","sics_get_char_2_17",""
"skipped","Wed Mar 17 22:43:11 UTC 2021","Wed Mar 17 22:43:11 UTC 2021","0","","functions/xor_2/tests.lgt::tests","","tests","","iso_xor_2_03",""
"passed","Wed Mar 17 22:39:48 UTC 2021","Wed Mar 17 22:39:48 UTC 2021","0","","control/disjunction_2/tests.lgt::tests","","tests","","iso_disjunction_2_01",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_19",""
"passed","Wed Mar 17 22:41:14 UTC 2021","Wed Mar 17 22:41:14 UTC 2021","0","","functions/ceiling_1/tests.lgt::tests","","tests","","eclipse_ceiling_1_03",""
"passed","Wed Mar 17 22:43:54 UTC 2021","Wed Mar 17 22:43:54 UTC 2021","0","","predicates/atom_concat_3/tests.lgt::tests","","tests","","lgt_atom_concat_3_15",""
"passed","Wed Mar 17 22:39:44 UTC 2021","Wed Mar 17 22:39:44 UTC 2021","0","","control/cut_0/tests.lgt::tests","","tests","","eclipse_cut_0_15",""
"passed","Wed Mar 17 22:40:55 UTC 2021","Wed Mar 17 22:40:55 UTC 2021","0","","functions/bitwise_and_2/tests.lgt::tests","","tests","","lgt_bitwise_and_2_11",""
"passed","Wed Mar 17 22:43:35 UTC 2021","Wed Mar 17 22:43:35 UTC 2021","0","","predicates/assertz_1/tests.lgt::tests","","tests","","iso_assertz_1_01",""
"passed","Wed Mar 17 22:47:27 UTC 2021","Wed Mar 17 22:47:27 UTC 2021","0","","predicates/put_char_2/tests.lgt::tests","","tests","","sics_put_char_2_08",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","1","","predicates/write_term_3/tests.lgt::tests","","tests","","lgt_write_term_3_42",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","iso_integer_power_2_02",""
"passed","Wed Mar 17 22:45:49 UTC 2021","Wed Mar 17 22:45:49 UTC 2021","0","","predicates/get_code_2/tests.lgt::tests","","tests","","sics_get_code_2_17",""
"passed","Wed Mar 17 22:39:32 UTC 2021","Wed Mar 17 22:39:32 UTC 2021","0","","control/call_1/tests.lgt::tests","","tests","","iso_call_1_04",""
"passed","Wed Mar 17 22:40:11 UTC 2021","Wed Mar 17 22:40:11 UTC 2021","0","","control/soft_cut_2_3/tests.lgt::tests","","tests","","commons_soft_cut_2_3_06",""
"passed","Wed Mar 17 22:48:14 UTC 2021","Wed Mar 17 22:48:14 UTC 2021","0","","predicates/sort_2/tests.lgt::tests","","tests","","iso_sort_2_05",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","iso_setof_3_23",""
"passed","Wed Mar 17 22:40:39 UTC 2021","Wed Mar 17 22:40:39 UTC 2021","0","","functions/asinh_1/tests.lgt::tests","","tests","","lgt_asinh_1_03",""
"passed","Wed Mar 17 22:39:44 UTC 2021","Wed Mar 17 22:39:44 UTC 2021","0","","control/cut_0/tests.lgt::tests","","tests","","eclipse_cut_0_13",""
"passed","Wed Mar 17 22:40:50 UTC 2021","Wed Mar 17 22:40:50 UTC 2021","0","","functions/atanh_1/tests.lgt::tests","","tests","","lgt_atanh_1_03",""
"passed","Wed Mar 17 22:40:03 UTC 2021","Wed Mar 17 22:40:03 UTC 2021","0","","control/if_then_2/tests.lgt::tests","","tests","","iso_if_then_2_04",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","lgt_integer_power_2_13",""
"passed","Wed Mar 17 22:45:45 UTC 2021","Wed Mar 17 22:45:45 UTC 2021","1","","predicates/get_char_2/tests.lgt::tests","","tests","","lgt_get_char_2_20",""
"passed","Wed Mar 17 22:44:54 UTC 2021","Wed Mar 17 22:44:54 UTC 2021","0","","predicates/current_output_1/tests.lgt::tests","","tests","","sics_current_output_1_04",""
"passed","Wed Mar 17 22:45:21 UTC 2021","Wed Mar 17 22:45:21 UTC 2021","0","","predicates/flush_output_1/tests.lgt::tests","","tests","","sics_flush_output_1_04",""
"passed","Wed Mar 17 22:40:27 UTC 2021","Wed Mar 17 22:40:27 UTC 2021","0","","functions/acos_1/tests.lgt::tests","","tests","","lgt_acos_1_06",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","iso_number_codes_2_01",""
"passed","Wed Mar 17 22:40:07 UTC 2021","Wed Mar 17 22:40:07 UTC 2021","0","","control/if_then_else_3/tests.lgt::tests","","tests","","iso_if_then_else_3_03",""
"passed","Wed Mar 17 22:43:23 UTC 2021","Wed Mar 17 22:43:23 UTC 2021","0","","predicates/arg_3/tests.lgt::tests","","tests","","iso_arg_3_05",""
"passed","Wed Mar 17 22:43:39 UTC 2021","Wed Mar 17 22:43:39 UTC 2021","0","","predicates/at_end_of_stream_1/tests.lgt::tests","","tests","","sics_at_end_of_stream_1_04",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_30",""
"passed","Wed Mar 17 22:46:28 UTC 2021","Wed Mar 17 22:46:28 UTC 2021","0","","predicates/not_1/tests.lgt::tests","","tests","","iso_not_1_04",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","iso_compare_3_05",""
"passed","Wed Mar 17 22:43:50 UTC 2021","Wed Mar 17 22:43:50 UTC 2021","0","","predicates/atom_codes_2/tests.lgt::tests","","tests","","iso_atom_codes_2_04",""
"passed","Wed Mar 17 22:44:10 UTC 2021","Wed Mar 17 22:44:10 UTC 2021","0","","predicates/between_3/tests.lgt::tests","","tests","","commons_between_3_05",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","0","","predicates/read_term_3/tests.lgt::tests","","tests","","lgt_read_term_3_34",""
"passed","Wed Mar 17 22:41:49 UTC 2021","Wed Mar 17 22:41:49 UTC 2021","0","","functions/float_integer_part_1/tests.lgt::tests","","tests","","lgt_float_integer_part_1_01",""
"passed","Wed Mar 17 22:49:09 UTC 2021","Wed Mar 17 22:49:09 UTC 2021","1","","syntax/double_quoted_terms/tests.lgt::tests","","tests","","iso_double_quoted_term_11",""
"passed","Wed Mar 17 22:49:01 UTC 2021","Wed Mar 17 22:49:01 UTC 2021","1","","syntax/atoms/tests.lgt::tests","","tests","","iso_atom_05",""
"passed","Wed Mar 17 22:43:23 UTC 2021","Wed Mar 17 22:43:23 UTC 2021","0","","predicates/arg_3/tests.lgt::tests","","tests","","lgt_arg_3_20",""
"passed","Wed Mar 17 22:45:45 UTC 2021","Wed Mar 17 22:45:45 UTC 2021","1","","predicates/get_char_2/tests.lgt::tests","","tests","","lgt_get_char_2_19",""
"passed","Wed Mar 17 22:43:50 UTC 2021","Wed Mar 17 22:43:50 UTC 2021","0","","predicates/atom_codes_2/tests.lgt::tests","","tests","","iso_atom_codes_2_02",""
"passed","Wed Mar 17 22:47:27 UTC 2021","Wed Mar 17 22:47:27 UTC 2021","1","","predicates/put_char_2/tests.lgt::tests","","tests","","iso_put_char_2_06",""
"passed","Wed Mar 17 22:47:11 UTC 2021","Wed Mar 17 22:47:11 UTC 2021","0","","predicates/peek_code_2/tests.lgt::tests","","tests","","sics_peek_code_2_14",""
"passed","Wed Mar 17 22:45:10 UTC 2021","Wed Mar 17 22:45:10 UTC 2021","0","","predicates/findall_3/tests.lgt::tests","","tests","","iso_findall_3_02",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","lgt_is_2_39",""
"passed","Wed Mar 17 22:48:37 UTC 2021","Wed Mar 17 22:48:37 UTC 2021","0","","predicates/term_variables_2/tests.lgt::tests","","tests","","iso_term_variables_2_04",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","1","","syntax/operators/tests.lgt::tests","","tests","","iso_operators_03",""
"skipped","Wed Mar 17 22:45:29 UTC 2021","Wed Mar 17 22:45:29 UTC 2021","0","","predicates/format_2/tests.lgt::tests","","tests","","lgt_format_2_tab",""
